../tutte-mapping/buste_cube_tutte; 100695; 295; 0,002930; 1,052160; 100,000000; 19,218664; -0,223247; 0,875086; 0,109917
../tutte-mapping/buste_tet_tutte; 100695; 347; 0,003446; 1,000623; 100,000000; 10,706592; -0,610945; 0,897855; 0,082411
../tutte-mapping/buste_pyr_tutte; 100695; 302; 0,002999; 1,102077; 100,000000; 14,704842; -0,166344; 0,897997; 0,085380
../tutte-mapping/buste_octa_tutte; 100695; 302; 0,002999; 1,017323; 100,000000; 11,758093; -0,422871; 0,913045; 0,129526
../tutte-mapping/bimba_cube_tutte; 62759; 174; 0,002773; 1,008447; 100,000000; 9,803587; -0,256696; 0,930791; 0,178149
../tutte-mapping/bimba_tet_tutte; 62759; 191; 0,003043; 1,139808; 100,000000; 14,932450; -0,469139; 0,966492; 0,083401
../tutte-mapping/bimba_pyr_tutte; 62759; 196; 0,003123; 1,008546; 100,000000; 8,932120; -0,287445; 0,917085; 0,134150
../tutte-mapping/bimba_octa_tutte; 62759; 186; 0,002964; 1,039714; 100,000000; 10,512705; -0,238196; 0,901407; 0,138984
../tutte-mapping/bone_cube_tutte; 8629; 53; 0,006142; 1,345891; 100,000000; 43,044671; -0,118529; 0,707023; 0,083237
../tutte-mapping/bone_tet_tutte; 8629; 78; 0,009039; 1,130748; 100,000000; 22,278412; -0,337620; 0,883768; 0,088205
../tutte-mapping/bone_pyr_tutte; 8629; 89; 0,010314; 1,069668; 100,000000; 42,052221; -0,190108; 0,829024; 0,097340
../tutte-mapping/bone_octa_tutte; 8629; 91; 0,010546; 1,117746; 100,000000; 41,475942; -0,146858; 0,954686; 0,157678
../tutte-mapping/dilo_cube_tutte; 129374; 1717; 0,013272; 1,165683; 100,000000; 74,233799; -0,120246; 0,784362; 0,052403
../tutte-mapping/dilo_tet_tutte; 129374; 4323; 0,033415; 1,012619; 100,000000; 34,852969; -0,298586; 0,911150; 0,083509
../tutte-mapping/dilo_pyr_tutte; 129374; 4590; 0,035479; 1,060228; 100,000000; 52,504622; -0,197647; 0,858646; 0,060311
